基金代码,买入最高价格,涨跌幅,
012805,0.9658999999999995,0.07994186046511587,https://fundf10.eastmoney.com/jjjz_012805.html
013128,0.9366000000000003,0.07940532442088322,https://fundf10.eastmoney.com/jjjz_013128.html
015740,1.2750000000000004,0.07795062563408894,https://fundf10.eastmoney.com/jjjz_015740.html
013309,1.4053000000000004,0.07793203957965811,https://fundf10.eastmoney.com/jjjz_013309.html
013221,1.101399999999999,0.07758536346737022,https://fundf10.eastmoney.com/jjjz_013221.html
012809,1.1644999999999994,0.07704402515723219,https://fundf10.eastmoney.com/jjjz_012809.html
016496,1.4303,0.07444411057692313,https://fundf10.eastmoney.com/jjjz_016496.html
014405,1.1467999999999998,0.07408448065936102,https://fundf10.eastmoney.com/jjjz_014405.html
013278,1.3469999999999995,0.07330677290836629,https://fundf10.eastmoney.com/jjjz_013278.html
013083,0.9537,0.06226331031410104,https://fundf10.eastmoney.com/jjjz_013083.html
011419,0.6840000000000002,0.061617259040819716,https://fundf10.eastmoney.com/jjjz_011419.html
008053,1.2341999999999995,0.060673771055345105,https://fundf10.eastmoney.com/jjjz_008053.html
017040,1.516000000000001,0.059399021663173235,https://fundf10.eastmoney.com/jjjz_017040.html
006910,2.247799999999998,0.058834613029345784,https://fundf10.eastmoney.com/jjjz_006910.html
013915,1.536999999999999,0.058612852124801273,https://fundf10.eastmoney.com/jjjz_013915.html
012536,0.9264000000000001,0.055967172005015664,https://fundf10.eastmoney.com/jjjz_012536.html
009472,1.591800000000001,0.0529170525201752,https://fundf10.eastmoney.com/jjjz_009472.html
004742,1.8196000000000003,0.049971148297749624,https://fundf10.eastmoney.com/jjjz_004742.html
013276,1.1559999999999997,0.04900181488203237,https://fundf10.eastmoney.com/jjjz_013276.html
012044,1.1663000000000006,0.04788858939802387,https://fundf10.eastmoney.com/jjjz_012044.html
008591,1.3452000000000002,0.04782676429350374,https://fundf10.eastmoney.com/jjjz_008591.html
012874,1.3928999999999991,0.047765909432826215,https://fundf10.eastmoney.com/jjjz_012874.html
015178,1.0315000000000012,0.047739969527680115,https://fundf10.eastmoney.com/jjjz_015178.html
013597,1.2947999999999995,0.04748806730846988,https://fundf10.eastmoney.com/jjjz_013597.html
007531,1.6709000000000005,0.04725791287997527,https://fundf10.eastmoney.com/jjjz_007531.html
015598,1.3345000000000002,0.047159447583176695,https://fundf10.eastmoney.com/jjjz_015598.html
011396,0.9223999999999997,0.04711090929730921,https://fundf10.eastmoney.com/jjjz_011396.html
004070,1.2738000000000005,0.04693022108983369,https://fundf10.eastmoney.com/jjjz_004070.html
016843,1.3013000000000003,0.04681843777652661,https://fundf10.eastmoney.com/jjjz_016843.html
014984,1.2571999999999992,0.04670718508034222,https://fundf10.eastmoney.com/jjjz_014984.html
012700,1.266700000000001,0.04668649809948855,https://fundf10.eastmoney.com/jjjz_012700.html
011317,1.2270000000000003,0.04567922277143377,https://fundf10.eastmoney.com/jjjz_011317.html
014262,1.347599999999999,0.04384198295894581,https://fundf10.eastmoney.com/jjjz_014262.html
014782,1.0453000000000001,0.04373439840239657,https://fundf10.eastmoney.com/jjjz_014782.html
015860,1.3554999999999993,0.04277252096315043,https://fundf10.eastmoney.com/jjjz_015860.html
006928,2.4870999999999963,0.041542778173288664,https://fundf10.eastmoney.com/jjjz_006928.html
006614,1.1382000000000012,0.04135407136322167,https://fundf10.eastmoney.com/jjjz_006614.html
007404,1.4181999999999997,0.04110996916752274,https://fundf10.eastmoney.com/jjjz_007404.html
011914,1.2765999999999993,0.040932811480756115,https://fundf10.eastmoney.com/jjjz_011914.html
000313,2.4944000000000006,0.04072096128170921,https://fundf10.eastmoney.com/jjjz_000313.html
015484,1.0576000000000008,0.039614666273469545,https://fundf10.eastmoney.com/jjjz_015484.html
009858,1.0605000000000002,0.038484136310223294,https://fundf10.eastmoney.com/jjjz_009858.html
014130,2.0581999999999994,0.03708555880278119,https://fundf10.eastmoney.com/jjjz_014130.html
002982,0.9780000000000006,0.0354685018528329,https://fundf10.eastmoney.com/jjjz_002982.html
005869,1.8019999999999996,0.03491844704801261,https://fundf10.eastmoney.com/jjjz_005869.html
008945,1.1963999999999997,0.034053586862575314,https://fundf10.eastmoney.com/jjjz_008945.html
010667,1.3384,0.033832844121736594,https://fundf10.eastmoney.com/jjjz_010667.html
016278,1.2160000000000002,0.03313508920985564,https://fundf10.eastmoney.com/jjjz_016278.html
010641,1.057500000000001,0.03241237918578643,https://fundf10.eastmoney.com/jjjz_010641.html
006705,1.8110999999999988,0.032318741450067856,https://fundf10.eastmoney.com/jjjz_006705.html
013134,1.9789000000000003,0.03202086049543684,https://fundf10.eastmoney.com/jjjz_013134.html
013889,1.0274999999999999,0.03193733052124115,https://fundf10.eastmoney.com/jjjz_013889.html
017051,1.072,0.03166201520546652,https://fundf10.eastmoney.com/jjjz_017051.html
010424,0.8247999999999998,0.03138677003876422,https://fundf10.eastmoney.com/jjjz_010424.html
014166,1.182500000000001,0.03086043065120836,https://fundf10.eastmoney.com/jjjz_014166.html
012583,0.6818000000000008,0.030687830687831985,https://fundf10.eastmoney.com/jjjz_012583.html
010954,1.0530000000000008,0.03043350621391605,https://fundf10.eastmoney.com/jjjz_010954.html
005735,1.5610999999999997,0.030225037946280953,https://fundf10.eastmoney.com/jjjz_005735.html
012901,0.9628999999999999,0.029839572192513097,https://fundf10.eastmoney.com/jjjz_012901.html
017126,1.1909999999999998,0.028852798894263953,https://fundf10.eastmoney.com/jjjz_017126.html
012647,1.3813000000000013,0.02859483207982816,https://fundf10.eastmoney.com/jjjz_012647.html
